City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
328,hadibu,12.65,54.0333,26.640000000000043,73,1,4.16,YE,1711942160
329,hobyo,5.3505,48.5268,27.5,79,8,4.69,SO,1711942161
330,roshchino,60.2519,29.6085,6.300000000000011,98,95,3.19,RU,1711942161
331,gvardeysk,54.6477,21.0651,13.03000000000003,78,100,2.24,RU,1711942161
332,cockburn town,21.4612,-71.1419,24.32000000000005,64,0,7.75,TC,1711942062
333,mariehamn,60.0973,19.9348,2.920000000000016,100,75,2.06,AX,1711942161
334,palikir - national government center,6.9248,158.1611,30.470000000000027,74,100,4.63,FM,1711942162
335,el bolson,-41.9667,-71.5167,3.6899999999999977,87,0,2.25,AR,1711942162
336,adiake,5.2863,-3.304,27.460000000000036,85,41,3.23,CI,1711942162
337,ghadamis,30.1337,9.5007,23.160000000000025,13,8,2.49,LY,1711942162
338,eyl,7.9803,49.8164,26.5,77,15,4.47,SO,1711942162
339,barra da estiva,-13.6261,-41.3269,20.54000000000002,85,98,1.83,BR,1711942163
340,san jose del cabo,23.0589,-109.6977,22.5,74,75,2.06,MX,1711942145
341,mersa matruh,31.3525,27.2453,18.120000000000005,75,0,3.2,EG,1711942163
342,phetchabun,16.25,101.0833,32.150000000000034,39,0,2.89,TH,1711942163
343,reggane,26.7158,0.1714,22.77000000000004,16,86,2.47,DZ,1711942164
344,port saint john's,-31.6229,29.5448,22.629999999999995,76,56,4.69,ZA,1711942164
345,paradip garh,20.3167,86.6167,32.150000000000034,52,16,5.76,IN,1711942164
346,konigsfeld im schwarzwald,48.1381,8.4197,9.600000000000023,93,100,2.07,DE,1711942164
347,fairbanks,64.8378,-147.7164,2.1899999999999977,78,100,10.29,US,1711942028
348,kipushi,-11.7667,27.2333,16.090000000000032,98,100,2.26,CD,1711942165
349,cadereyta,25.5833,-99.9833,30.650000000000034,55,98,2.55,MX,1711942165
350,boa vista,2.8197,-60.6733,29.99000000000001,58,20,1.54,BR,1711942165
351,banda aceh,5.5577,95.3222,30.05000000000001,69,69,3.39,ID,1711942165
352,sokoni,-6.4333,39.55,27.200000000000045,81,80,3.02,TZ,1711942165
353,otavalo,0.2333,-78.2667,13.120000000000005,96,100,0.44,EC,1711942166
354,tadine,-21.55,167.8833,25.180000000000007,74,67,5.98,NC,1711942166
355,cabedelo,-6.9811,-34.8339,24.370000000000005,85,100,2.69,BR,1711942166
356,laojunmiao,39.8333,97.7333,7.5,35,99,2.73,CN,1711942166
357,cidreira,-30.1811,-50.2056,22.890000000000043,91,97,2.65,BR,1711942166
358,zayed city,24.3768,54.589,24.439999999999998,85,99,1.54,AE,1711942167
359,arkhangel'sk,64.5401,40.5433,-7.149999999999977,92,20,3.0,RU,1711942167
360,kapa'a,22.0752,-159.319,26.99000000000001,68,40,5.14,US,1711942167
361,okhotsk,59.3833,143.3,-0.4199999999999591,80,99,2.58,RU,1711942168
362,podporozh'ye,60.9112,34.1706,3.580000000000041,96,87,3.09,RU,1711942168
363,antsiranana,-12.2787,49.2917,24.700000000000045,94,60,3.34,MG,1711942168
364,dipayal,29.2608,80.94,25.74000000000001,28,50,1.11,NP,1711942168
365,aldama,22.9167,-98.0667,24.720000000000027,95,99,1.38,MX,1711942168
366,battagram,34.6772,73.0233,15.310000000000002,41,0,2.19,PK,1711942169
367,beatrice,40.2681,-96.747,12.050000000000011,76,100,5.66,US,1711942088
368,libertad,8.9442,125.5019,33.900000000000034,50,25,1.84,PH,1711942169
369,ringkobing,56.0901,8.244,3.900000000000034,87,59,3.66,DK,1711942169
370,puerto baquerizo moreno,-0.9,-89.6,24.390000000000043,83,8,4.31,EC,1711942170
371,coquimbo,-29.9533,-71.3436,18.310000000000002,75,1,1.03,CL,1711941369
372,belyy yar,53.6039,91.3903,3.9399999999999977,56,40,6.0,RU,1711942170
373,krasnyy kholm,58.0607,37.1203,6.689999999999998,97,96,4.77,RU,1711942170
374,tindouf,27.6711,-8.1474,14.25,62,0,4.12,DZ,1711942170
375,vizinga,61.0749,50.1031,0.6899999999999977,94,91,2.77,RU,1711942171
376,port isabel,26.0734,-97.2086,24.470000000000027,91,100,8.23,US,1711942171
377,burang,30.25,81.1667,-3.5499999999999545,59,58,0.91,CN,1711942171
378,laboulaye,-34.1266,-63.3912,17.439999999999998,49,100,4.68,AR,1711942171
379,lengshuitan,26.4111,111.5956,24.370000000000005,84,100,1.34,CN,1711942172
380,al bawiti,28.3492,28.8659,19.49000000000001,47,0,4.07,EG,1711942172
381,fernie,49.5,-115.0687,6.050000000000011,91,42,0.62,CA,1711942172
382,launceston,-41.45,147.1667,21.80000000000001,56,100,3.6,AU,1711942172
383,formosa do rio preto,-11.0483,-45.1931,24.680000000000007,67,97,0.82,BR,1711942172
384,afaahiti,-17.75,-149.2833,26.930000000000007,81,98,11.15,PF,1711942173
385,humaita,-7.5061,-63.0208,24.510000000000048,93,38,0.52,BR,1711942173
386,lake city,30.1897,-82.6393,17.840000000000032,89,0,2.06,US,1711941987
387,bicas,-21.7253,-43.0594,19.310000000000002,92,87,1.0,BR,1711942173
388,lansdowne,39.9382,-75.2719,10.460000000000036,82,40,0.0,US,1711942173
389,trenggalek,-8.05,111.7167,27.83000000000004,83,93,2.4,ID,1711942174
390,casablanca,33.5928,-7.6192,14.120000000000005,82,97,4.01,MA,1711942174
391,cestos city,5.46,-9.5828,26.730000000000018,90,35,1.29,LR,1711942174
392,nova sintra,14.8667,-24.7167,19.129999999999995,75,1,7.35,CV,1711942174
393,zhezqazghan,47.7833,67.7667,1.32000000000005,80,0,3.0,KZ,1711942175
394,kandri,21.4167,79.2667,31.760000000000048,23,70,2.04,IN,1711942175
395,locharbriggs,55.1034,-3.5844,6.090000000000032,80,100,5.74,GB,1711942175
396,neiafu,-18.65,-173.9833,30.379999999999995,79,20,4.12,TO,1711942175
397,khandyga,62.6667,135.6,-10.810000000000002,85,76,1.22,RU,1711942175
398,cao lanh,10.45,105.6333,30.970000000000027,47,97,2.34,VN,1711942176
399,brokopondo,4.75,-55.1667,25.930000000000007,81,87,4.25,SR,1711942176
400,mamonovo,54.4643,19.938,11.810000000000002,79,100,3.01,RU,1711942176
401,papao,-17.75,-149.55,27.82000000000005,82,99,12.23,PF,1711942176
402,luwuk,-0.9516,122.7875,29.52000000000004,81,68,0.69,ID,1711942176
403,embarcacion,-23.209,-64.096,26.230000000000018,89,68,1.03,AR,1711942177
404,filingue,14.3521,3.3168,29.52000000000004,12,70,3.12,NE,1711942177
405,san blas,21.5167,-105.2667,27.939999999999998,91,100,1.34,MX,1711942085
406,yaren,-0.5472,166.916,28.370000000000005,79,74,7.0,NR,1711942177
407,joshimath,30.5667,79.5667,15.560000000000002,34,82,1.35,IN,1711942177
408,haimen,23.1935,116.6142,22.939999999999998,91,71,5.89,CN,1711942178
409,tambura,5.6,27.4667,22.02000000000004,82,100,1.83,SS,1711942178
410,ustka,54.5805,16.8619,8.610000000000014,85,89,1.88,PL,1711942178
411,mejit,10.2753,170.8646,27.02000000000004,77,82,9.03,MH,1711942178
412,kalabo,-14.97,22.6814,19.27000000000004,91,100,1.09,ZM,1711942178
413,ambon,-3.6954,128.1814,32.08000000000004,74,20,2.06,ID,1711942179
414,mainburg,48.65,11.7833,13.160000000000025,76,100,4.03,DE,1711942179
415,newman,37.3138,-121.0208,14.050000000000011,84,60,1.79,US,1711942092
416,mahina,-17.5065,-149.489,27.870000000000005,83,75,1.03,PF,1711942179
417,kruisfontein,-34.0033,24.7314,17.730000000000018,86,100,4.18,ZA,1711942180
418,sayat,38.7839,63.8803,14.410000000000025,33,100,2.1,TM,1711942180
419,iwaki,37.05,140.8833,16.340000000000032,48,68,6.09,JP,1711942180
420,praia da vitoria,38.7333,-27.0667,15.420000000000016,94,40,7.03,PT,1711942180
421,chegdomyn,51.1167,133.0167,-0.9199999999999591,64,81,2.32,RU,1711942180
422,l'aquila,42.365,13.3935,13.29000000000002,54,99,1.34,IT,1711942181
423,arno,60.1167,18.6333,1.5500000000000114,97,93,4.76,SE,1711942181
424,bang saphan,11.2126,99.5117,34.64000000000004,38,5,0.43,TH,1711942181
425,morondava,-20.2833,44.2833,24.970000000000027,82,0,2.89,MG,1711942181
426,caleta olivia,-46.4393,-67.5281,12.939999999999998,43,0,5.37,AR,1711942177
427,taltal,-25.4,-70.4833,19.30000000000001,83,17,2.0,CL,1711942182
428,toliara,-23.35,43.6667,24.680000000000007,72,0,6.81,MG,1711942182
429,hamina,60.5697,27.1979,5.180000000000007,99,89,3.62,FI,1711942182
430,wangjing,24.6,94.0333,17.99000000000001,46,7,2.76,IN,1711942182
431,tashtagol,52.7657,87.8894,1.9600000000000364,99,100,2.68,RU,1711942182
432,galliano,29.4422,-90.2992,22.78000000000003,88,0,3.09,US,1711942183
433,letlhakane,-21.4167,25.5833,17.870000000000005,78,99,5.93,BW,1711942183
434,somerset east,-32.7217,25.588,22.27000000000004,54,82,2.49,ZA,1711942183
435,lauro de freitas,-12.8944,-38.3272,28.010000000000048,78,20,4.12,BR,1711942183
436,luchegorsk,46.4764,134.2569,1.1899999999999977,52,100,5.74,RU,1711942183
437,mongoumba,3.6415,18.5936,21.930000000000007,92,100,1.52,CF,1711942184
438,verkhnevilyuysk,63.4453,120.3167,-6.7999999999999545,80,7,2.64,RU,1711942184
439,araguaina,-7.1911,-48.2072,24.110000000000014,91,72,1.21,BR,1711942184
440,touros,-5.1989,-35.4608,24.939999999999998,92,100,2.63,BR,1711942184
441,santiago de cao,-7.9589,-79.2392,22.07000000000005,83,75,5.14,PE,1711942184
442,palopo,-2.9996,120.1921,26.439999999999998,88,97,2.2,ID,1711942185
443,port-vila,-17.7338,168.3219,28.78000000000003,70,40,5.14,VU,1711942185
444,klaksvik,62.2266,-6.589,4.510000000000048,82,75,3.3,FO,1711942185
445,illela,13.7292,5.2975,29.07000000000005,12,46,4.24,NG,1711942185
446,port douglas,-16.4833,145.4667,28.100000000000023,64,20,4.76,AU,1711942185
447,rocky mountain house,52.3668,-114.9188,1.0600000000000023,64,88,2.06,CA,1711941901
448,holualoa,19.6228,-155.9522,24.32000000000005,84,40,5.66,US,1711942186
449,naukot,24.8587,69.4024,27.390000000000043,24,92,2.19,PK,1711942186
450,bamboo flat,11.7,92.7167,31.05000000000001,66,7,1.54,IN,1711942186
451,barcelos,41.5388,-8.6151,11.080000000000041,86,17,4.65,PT,1711941995
452,bocas del toro,9.3333,-82.25,22.25,71,8,1.1,PA,1711942187
453,socorro,31.6546,-106.3033,18.55000000000001,34,100,7.2,US,1711941943
454,ouadda,8.0777,22.4007,20.689999999999998,33,100,1.54,CF,1711942187
455,pemangkat,1.1667,108.9667,26.30000000000001,87,100,2.61,ID,1711942187
456,ebon,4.582,168.6964,28.100000000000023,81,100,8.91,MH,1711942187
457,hailar,49.2,119.7,-7.579999999999984,76,9,1.84,CN,1711942188
458,garissa,-0.4536,39.6401,25.890000000000043,77,50,2.43,KE,1711942188
459,rawlins,41.7911,-107.2387,0.9399999999999977,86,100,5.66,US,1711942188
460,crane,31.3974,-102.3501,24.850000000000023,18,100,1.26,US,1711942189
461,brisas de zicatela,15.8369,-97.0419,28.29000000000002,74,0,2.06,MX,1711942190
462,mount gambier,-37.8333,140.7667,21.510000000000048,59,100,5.16,AU,1711942007
463,novoanninskiy,50.5287,42.6747,9.700000000000045,76,8,3.64,RU,1711942190
464,watsa,3.0372,29.5355,18.5,99,100,1.25,CD,1711942190
465,west end,26.6833,-78.9667,18.99000000000001,59,7,4.59,BS,1711942190
466,dara,15.3484,-15.4799,23.55000000000001,31,0,5.96,SN,1711942191
467,nizhneudinsk,54.9076,99.0276,0.17000000000001592,73,56,5.81,RU,1711942191
468,banjarmasin,-3.3244,114.591,31.08000000000004,77,100,1.74,ID,1711941910
469,grand falls-windsor,48.9332,-55.6649,1.9500000000000455,82,99,0.45,CA,1711942191
470,uyuni,-20.4597,-66.825,10.980000000000018,31,91,3.79,BO,1711942191
471,nagqu,31.5,92.0,1.07000000000005,17,93,10.18,CN,1711942192
472,broken hill,-31.95,141.4333,25.650000000000034,54,95,6.83,AU,1711941977
473,virginia beach,36.8529,-75.978,13.04000000000002,84,75,2.06,US,1711941990
474,chernyshevskiy,63.0128,112.4714,-7.0,88,97,2.58,RU,1711942192
475,klamath falls,42.2249,-121.7817,7.2000000000000455,39,0,3.6,US,1711942030
476,catarama,-1.5833,-79.4667,23.610000000000014,98,100,0.58,EC,1711942192
477,jijel,36.8205,5.7667,16.970000000000027,67,79,1.03,DZ,1711942193
478,natal,-5.795,-35.2094,25.120000000000005,94,0,1.54,BR,1711941827
479,katsuura,35.1333,140.3,16.010000000000048,84,100,6.89,JP,1711942193
480,sao joao da barra,-21.6403,-41.0511,23.02000000000004,91,6,2.82,BR,1711942193
481,queenstown,-31.8976,26.8753,18.74000000000001,61,100,2.38,ZA,1711941896
482,cooma,-36.2333,149.1333,25.460000000000036,14,65,1.34,AU,1711942070
483,vila do maio,15.1333,-23.2167,21.439999999999998,77,21,7.03,CV,1711942194
484,mugia,43.1041,-9.2179,10.510000000000048,76,50,11.79,ES,1711942194
485,malango,-2.9627,119.9001,24.150000000000034,89,92,0.25,ID,1711942194
486,great bend,38.3645,-98.7648,14.460000000000036,70,20,5.66,US,1711942131
487,santa marta de ortigueira,43.6833,-7.85,9.28000000000003,83,32,10.64,ES,1711942195
488,eynesil,41.0645,39.1438,15.020000000000039,58,42,2.54,TR,1711942195
489,hovd,48.0056,91.6419,3.0600000000000023,38,75,1.69,MN,1711942195
490,ratangarh,28.0833,74.6,23.180000000000007,35,89,2.74,IN,1711942196
491,micheweni,-4.9667,39.8333,26.680000000000007,83,69,2.52,TZ,1711942196
492,paredon,16.0333,-93.8667,27.360000000000014,75,0,0.58,MX,1711942196
493,victoria falls,-17.9235,25.843,18.879999999999995,67,100,1.93,ZW,1711942196
494,sechura,-5.5569,-80.8222,23.980000000000018,71,100,5.81,PE,1711942197
495,malakal,9.5334,31.6605,28.79000000000002,15,100,2.34,SS,1711942197
496,tangalle,6.024,80.7911,30.090000000000032,71,40,2.87,LK,1711942197
497,lower sackville,44.7733,-63.6885,1.0100000000000477,71,20,5.14,CA,1711942197
498,remire-montjoly,4.9167,-52.2667,25.02000000000004,94,75,0.51,GF,1711942197
499,isiro,2.7739,27.616,19.660000000000025,98,100,0.86,CD,1711942198
500,konstantinovsk,47.5828,41.0922,10.189999999999998,72,5,2.54,RU,1711942198
501,nouadhibou,20.931,-17.0347,17.99000000000001,77,3,7.72,MR,1711942198
502,mulayjah,27.271,48.4242,23.02000000000004,30,100,3.14,SA,1711941920
503,paracatu,-17.2222,-46.8747,21.450000000000045,93,66,1.18,BR,1711942198
504,sitka,57.0531,-135.33,6.939999999999998,57,75,6.17,US,1711942199
505,richards bay,-28.783,32.0377,21.439999999999998,81,73,5.62,ZA,1711942199
506,betio village,1.358,172.9211,28.02000000000004,79,55,6.37,KI,1711942199
507,enewetak,11.3474,162.3373,27.200000000000045,77,99,8.95,MH,1711942199
508,winnemucca,40.973,-117.7357,2.0300000000000296,75,20,2.57,US,1711942025
509,robertsport,6.7533,-11.3686,26.99000000000001,88,58,2.94,LR,1711942199
510,vila velha,-20.3297,-40.2925,25.53000000000003,87,0,4.63,BR,1711941739
511,thurso,58.5927,-3.5259,6.140000000000043,91,15,3.16,GB,1711942200
512,bristol,41.8334,-71.1662,7.760000000000048,67,0,1.54,US,1711942152
513,kijang,35.2442,129.2139,18.850000000000023,32,0,1.62,KR,1711942200
514,mana,5.6592,-53.7767,26.32000000000005,86,84,3.75,GF,1711942201
515,ambodifotatra,-16.9833,49.85,26.129999999999995,85,97,8.55,MG,1711942201
516,tirumullaivasal,11.2333,79.8333,31.140000000000043,61,93,1.18,IN,1711942201
517,gislaved,57.3044,13.5408,6.730000000000018,80,72,1.08,SE,1711942201
518,robore,-18.3333,-59.75,25.79000000000002,71,100,1.14,BO,1711942202
519,eldorado,-23.7869,-54.2836,22.420000000000016,88,100,2.17,BR,1711941994
520,penalva,-3.2942,-45.1736,24.340000000000032,98,100,1.3,BR,1711942203
521,selebi-phikwe,-21.979,27.8498,15.400000000000034,96,88,2.52,BW,1711942203
522,bhum,18.4667,75.6667,32.60000000000002,22,62,1.94,IN,1711942203
523,tuy hoa,13.0833,109.3,33.200000000000045,55,10,3.45,VN,1711942204
524,side,36.7667,31.3885,18.360000000000014,58,0,1.05,TR,1711942204
525,konarka,19.9,86.1167,29.220000000000027,53,22,7.38,IN,1711942204
526,howard springs,-12.497,131.047,32.77000000000004,75,100,2.69,AU,1711942204
527,port macquarie,-31.4333,152.9167,26.610000000000014,62,58,3.63,AU,1711942035
528,new yekepa,7.5794,-8.5378,23.55000000000001,93,50,1.48,LR,1711942205
529,berdigestyakh,62.0989,126.6992,-7.4599999999999795,79,54,1.14,RU,1711942205
530,tidjikja,18.5564,-11.4271,27.920000000000016,23,51,3.63,MR,1711942205
531,wurtulla,-26.7568,153.1256,24.610000000000014,94,98,1.34,AU,1711942206
532,ulladulla,-35.35,150.4667,31.54000000000002,57,14,4.97,AU,1711942206
533,kirensk,57.7853,108.1119,0.5400000000000205,99,100,3.13,RU,1711942206
534,bowling green,36.9903,-86.4436,20.960000000000036,69,40,3.6,US,1711941930
535,cheremshan,54.6667,51.5,1.07000000000005,100,100,1.44,RU,1711942207
536,popondetta,-8.7537,148.2534,32.73000000000002,57,99,2.88,PG,1711942207
537,kas,36.2018,29.6377,19.49000000000001,54,0,1.95,TR,1711942207
538,nguigmi,14.2495,13.1092,27.760000000000048,22,96,4.75,NE,1711942208
539,nanaimo,49.1663,-123.936,10.870000000000005,71,75,0.51,CA,1711942042
540,pointe-noire,-4.7761,11.8635,26.400000000000034,87,100,0.55,CG,1711942208
541,sinjai,-5.1241,120.253,31.230000000000018,67,99,2.29,ID,1711942208
542,karaton,-6.3424,106.1045,30.360000000000014,69,18,1.29,ID,1711942209
543,bayanhongor,46.7167,100.1167,1.8000000000000114,30,43,2.07,MN,1711942209
544,aioun,16.6614,-9.6149,29.939999999999998,19,52,4.44,MR,1711942209
545,elverum,60.8819,11.5623,-1.9499999999999886,98,99,1.48,NO,1711942209
546,fort st. john,56.2499,-120.8529,9.939999999999998,29,20,7.2,CA,1711942118
547,sambir,49.5183,23.1975,14.650000000000034,60,88,6.37,UA,1711942210
548,forster,-32.1667,152.5167,26.27000000000004,61,4,4.58,AU,1711942210
549,shimanovsk,52.0,127.7,-0.08999999999997499,55,33,4.13,RU,1711942210
550,mar del plata,-38.0023,-57.5575,16.08000000000004,66,100,3.58,AR,1711942101
551,aral,40.5156,81.2636,8.870000000000005,82,66,10.23,CN,1711942211
552,tabou,4.423,-7.3528,27.120000000000005,89,28,2.27,CI,1711942211
553,portland,45.5234,-122.6762,15.050000000000011,51,20,3.6,US,1711942017
554,les cayes,18.2,-73.75,24.879999999999995,83,76,1.97,HT,1711942211
555,oltinko'l,40.8011,72.1634,14.0,28,1,2.07,UZ,1711942212
556,cooper's town,26.8667,-77.5167,21.860000000000014,61,1,5.01,BS,1711942212
557,at-bashi,41.1702,75.8106,-0.5399999999999636,45,17,0.45,KG,1711942212
558,colchani,-20.3,-66.9333,9.79000000000002,36,79,4.36,BO,1711942212
559,al qusayr,34.5091,36.5798,18.200000000000045,37,99,2.36,SY,1711942212
560,shalqar,47.8333,59.6,6.28000000000003,56,35,0.1,KZ,1711942213
561,ban nong wua so,17.2675,103.2247,37.14000000000004,24,0,4.32,TH,1711942213
562,helensburgh,56.0061,-4.7265,6.900000000000034,89,100,3.39,GB,1711942213
563,tomatlan,19.9333,-105.25,20.83000000000004,80,97,0.46,MX,1711942214
564,changtu,42.7788,124.0955,5.890000000000043,23,63,4.05,CN,1711942214
565,el nido,11.1858,119.3956,29.450000000000045,73,99,4.8,PH,1711942214
566,saint-georges,12.0564,-61.7485,27.82000000000005,74,20,5.66,GD,1711941932
567,baganga,7.5739,126.56,30.160000000000025,57,21,3.66,PH,1711942215
568,lupon,6.8981,126.0096,32.01000000000005,62,13,0.99,PH,1711942215
569,rundu,-17.9333,19.7667,18.82000000000005,93,100,1.73,NA,1711942215
570,bac lieu,9.285,105.7244,31.760000000000048,56,99,4.0,VN,1711942215
571,illizi,26.4833,8.4667,18.890000000000043,12,0,1.75,DZ,1711942215
572,souillac,-20.5167,57.5167,24.210000000000036,100,75,0.0,MU,1711942216
573,bodo,67.28,14.405,1.0200000000000387,65,75,6.69,NO,1711942216
574,guamo,4.0308,-74.9701,23.700000000000045,91,99,0.78,CO,1711942216
575,puerto quijarro,-17.7833,-57.7667,27.879999999999995,66,97,0.86,BO,1711942216
576,bikenibeu village,1.3673,173.1241,27.980000000000018,89,75,4.63,KI,1711942216
577,qujing,25.4833,103.7833,24.33000000000004,26,0,13.17,CN,1711942217
578,masterton,-40.9597,175.6575,17.160000000000025,46,1,2.24,NZ,1711942217
579,cartagena del chaira,1.3349,-74.8429,22.939999999999998,98,100,0.98,CO,1711942217
580,dubna,56.7333,37.1667,8.460000000000036,81,100,3.94,RU,1711942181
581,atasu,48.6814,71.6433,1.670000000000016,52,11,1.43,KZ,1711942218
